detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",11,8,43,0.42105263157894735,0.1568627450980392,0.14,0.22857142857142856,679.7142857142857,0.24276129943502825,0.4193149717514124,50,19
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,12,38,0.46153846153846156,0.24,0.24,0.3157894736842105,773.75,0.13999999999999999,0.25999999999999995,50,26
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",3,20,40,0.8695652173913043,0.3333333333333333,0.2,0.48192771084337344,653.7,0.030000000000000002,0.23,50,23
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",5,10,40,0.6666666666666666,0.2,0.2,0.30769230769230765,1528.0,0.060790273556231005,0.182370820668693,50,15
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,1,49,0.06666666666666667,0.02,0.02,0.030769230769230767,1292.0,1.00647016534867,1.0783608914450036,50,15
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",7,18,41,0.72,0.3050847457627119,0.18,0.42857142857142855,349.44444444444446,0.38548378214659396,1.376727793380693,50,25
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",0,10,40,1.0,0.2,0.2,0.33333333333333337,350.5,0.0,1.1678150181011329,50,10
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.002}",10,1,49,0.09090909090909091,0.02,0.02,0.032786885245901634,2376.0,0.2206920903954802,0.24276129943502825,50,11
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.002}",15,12,38,0.4444444444444444,0.24,0.24,0.3116883116883117,977.9166666666666,0.15,0.27,50,27
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.002}",17,0,50,0.0,0.0,0.0,0.0,,0.17,0.17,50,17
